origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ARI incidence,2026-02-22,1,SI,quantile,0.05,1318.8806
2026-02-25,ARI incidence,2026-03-01,2,SI,quantile,0.05,1189.3104
2026-02-25,ARI incidence,2026-03-08,3,SI,quantile,0.05,1077.5612
2026-02-25,ARI incidence,2026-03-15,4,SI,quantile,0.05,1040.3263
2026-02-25,ARI incidence,2026-02-22,1,SK,quantile,0.05,1640.5703
2026-02-25,ARI incidence,2026-03-01,2,SK,quantile,0.05,1517.6765
2026-02-25,ARI incidence,2026-03-08,3,SK,quantile,0.05,1428.0494
2026-02-25,ARI incidence,2026-03-15,4,SK,quantile,0.05,1341.4629
2026-02-25,ARI incidence,2026-02-22,1,GB-ENG,quantile,0.05,256.5895
2026-02-25,ARI incidence,2026-03-01,2,GB-ENG,quantile,0.05,240.57152
2026-02-25,ARI incidence,2026-03-08,3,GB-ENG,quantile,0.05,229.79305
2026-02-25,ARI incidence,2026-03-15,4,GB-ENG,quantile,0.05,215.32391
2026-02-25,ARI incidence,2026-02-22,1,GB-NIR,quantile,0.05,168.36162
2026-02-25,ARI incidence,2026-03-01,2,GB-NIR,quantile,0.05,153.33662
2026-02-25,ARI incidence,2026-03-08,3,GB-NIR,quantile,0.05,142.49957
2026-02-25,ARI incidence,2026-03-15,4,GB-NIR,quantile,0.05,129.4684
2026-02-25,ARI incidence,2026-02-22,1,GB-SCT,quantile,0.05,143.19693
2026-02-25,ARI incidence,2026-03-01,2,GB-SCT,quantile,0.05,135.06564
2026-02-25,ARI incidence,2026-03-08,3,GB-SCT,quantile,0.05,125.068726
2026-02-25,ARI incidence,2026-03-15,4,GB-SCT,quantile,0.05,117.36684
2026-02-25,ARI incidence,2026-02-22,1,GB-WLS,quantile,0.05,74.85883
2026-02-25,ARI incidence,2026-03-01,2,GB-WLS,quantile,0.05,65.458565
2026-02-25,ARI incidence,2026-03-08,3,GB-WLS,quantile,0.05,53.623436
2026-02-25,ARI incidence,2026-03-15,4,GB-WLS,quantile,0.05,43.780296
2026-02-25,ARI incidence,2026-02-22,1,BG,quantile,0.1,855.48584
2026-02-25,ARI incidence,2026-03-01,2,BG,quantile,0.1,767.3002
2026-02-25,ARI incidence,2026-03-08,3,BG,quantile,0.1,696.9767
2026-02-25,ARI incidence,2026-03-15,4,BG,quantile,0.1,691.3982
2026-02-25,ARI incidence,2026-02-22,1,CY,quantile,0.1,12740.8
2026-02-25,ARI incidence,2026-03-01,2,CY,quantile,0.1,11607.982
2026-02-25,ARI incidence,2026-03-08,3,CY,quantile,0.1,10734.974
2026-02-25,ARI incidence,2026-03-15,4,CY,quantile,0.1,9707.132
2026-02-25,ARI incidence,2026-02-22,1,CZ,quantile,0.1,990.53577
2026-02-25,ARI incidence,2026-03-01,2,CZ,quantile,0.1,945.7652
2026-02-25,ARI incidence,2026-03-08,3,CZ,quantile,0.1,904.5587
2026-02-25,ARI incidence,2026-03-15,4,CZ,quantile,0.1,847.56024
2026-02-25,ARI incidence,2026-02-22,1,DE,quantile,0.1,1539.5842
2026-02-25,ARI incidence,2026-03-01,2,DE,quantile,0.1,1459.013
2026-02-25,ARI incidence,2026-03-08,3,DE,quantile,0.1,1334.6484
2026-02-25,ARI incidence,2026-03-15,4,DE,quantile,0.1,1229.1729
2026-02-25,ARI incidence,2026-02-22,1,EE,quantile,0.1,244.80122
2026-02-25,ARI incidence,2026-03-01,2,EE,quantile,0.1,221.24718
2026-02-25,ARI incidence,2026-03-08,3,EE,quantile,0.1,200.35233
2026-02-25,ARI incidence,2026-03-15,4,EE,quantile,0.1,184.93637
2026-02-25,ARI incidence,2026-02-22,1,ES,quantile,0.1,390.56012
2026-02-25,ARI incidence,2026-03-01,2,ES,quantile,0.1,367.44482
2026-02-25,ARI incidence,2026-03-08,3,ES,quantile,0.1,346.99387
2026-02-25,ARI incidence,2026-03-15,4,ES,quantile,0.1,332.31906
2026-02-25,ARI incidence,2026-02-22,1,FI,quantile,0.1,2439.0786
2026-02-25,ARI incidence,2026-03-01,2,FI,quantile,0.1,2317.8984
2026-02-25,ARI incidence,2026-03-08,3,FI,quantile,0.1,2215.6462
2026-02-25,ARI incidence,2026-03-15,4,FI,quantile,0.1,2158.77
2026-02-25,ARI incidence,2026-02-22,1,FR,quantile,0.1,195.22316
2026-02-25,ARI incidence,2026-03-01,2,FR,quantile,0.1,142.48419
2026-02-25,ARI incidence,2026-03-08,3,FR,quantile,0.1,122.09666
2026-02-25,ARI incidence,2026-03-15,4,FR,quantile,0.1,112.21698
2026-02-25,ARI incidence,2026-02-22,1,HU,quantile,0.1,2642.3145
2026-02-25,ARI incidence,2026-03-01,2,HU,quantile,0.1,2511.347
2026-02-25,ARI incidence,2026-03-08,3,HU,quantile,0.1,2287.0183
2026-02-25,ARI incidence,2026-03-15,4,HU,quantile,0.1,1884.6812
2026-02-25,ARI incidence,2026-02-22,1,IE,quantile,0.1,58.328777
2026-02-25,ARI incidence,2026-03-01,2,IE,quantile,0.1,54.298065
2026-02-25,ARI incidence,2026-03-08,3,IE,quantile,0.1,49.811623
2026-02-25,ARI incidence,2026-03-15,4,IE,quantile,0.1,47.317406
2026-02-25,ARI incidence,2026-02-22,1,IS,quantile,0.1,67.15127
2026-02-25,ARI incidence,2026-03-01,2,IS,quantile,0.1,63.80279
2026-02-25,ARI incidence,2026-03-08,3,IS,quantile,0.1,61.41987
2026-02-25,ARI incidence,2026-03-15,4,IS,quantile,0.1,59.015194
2026-02-25,ARI incidence,2026-02-22,1,IT,quantile,0.1,720.58307
2026-02-25,ARI incidence,2026-03-01,2,IT,quantile,0.1,651.735
2026-02-25,ARI incidence,2026-03-08,3,IT,quantile,0.1,607.0274
2026-02-25,ARI incidence,2026-03-15,4,IT,quantile,0.1,579.2281
2026-02-25,ARI incidence,2026-02-22,1,LT,quantile,0.1,937.5911
2026-02-25,ARI incidence,2026-03-01,2,LT,quantile,0.1,900.3466
2026-02-25,ARI incidence,2026-03-08,3,LT,quantile,0.1,865.62115
2026-02-25,ARI incidence,2026-03-15,4,LT,quantile,0.1,823.9952
2026-02-25,ARI incidence,2026-02-22,1,LU,quantile,0.1,12057.609
2026-02-25,ARI incidence,2026-03-01,2,LU,quantile,0.1,11362.974
2026-02-25,ARI incidence,2026-03-08,3,LU,quantile,0.1,10900.814
2026-02-25,ARI incidence,2026-03-15,4,LU,quantile,0.1,10571.113
2026-02-25,ARI incidence,2026-02-22,1,LV,quantile,0.1,1416.3555
2026-02-25,ARI incidence,2026-03-01,2,LV,quantile,0.1,1389.0038
2026-02-25,ARI incidence,2026-03-08,3,LV,quantile,0.1,1290.469
2026-02-25,ARI incidence,2026-03-15,4,LV,quantile,0.1,1120.9995
2026-02-25,ARI incidence,2026-02-22,1,NL,quantile,0.1,95.42703
2026-02-25,ARI incidence,2026-03-01,2,NL,quantile,0.1,86.15571
2026-02-25,ARI incidence,2026-03-08,3,NL,quantile,0.1,81.24555
2026-02-25,ARI incidence,2026-03-15,4,NL,quantile,0.1,72.705765
2026-02-25,ARI incidence,2026-02-22,1,PT,quantile,0.1,0.0
2026-02-25,ARI incidence,2026-03-01,2,PT,quantile,0.1,0.0
2026-02-25,ARI incidence,2026-03-08,3,PT,quantile,0.1,0.0
2026-02-25,ARI incidence,2026-03-15,4,PT,quantile,0.1,0.0
2026-02-25,ARI incidence,2026-02-22,1,RO,quantile,0.1,692.18414
2026-02-25,ARI incidence,2026-03-01,2,RO,quantile,0.1,639.63135
2026-02-25,ARI incidence,2026-03-08,3,RO,quantile,0.1,632.5494
2026-02-25,ARI incidence,2026-03-15,4,RO,quantile,0.1,669.6437
2026-02-25,ARI incidence,2026-02-22,1,SI,quantile,0.1,1388.4163
2026-02-25,ARI incidence,2026-03-01,2,SI,quantile,0.1,1281.1147
2026-02-25,ARI incidence,2026-03-08,3,SI,quantile,0.1,1182.4589
2026-02-25,ARI incidence,2026-03-15,4,SI,quantile,0.1,1144.4714
2026-02-25,ARI incidence,2026-02-22,1,SK,quantile,0.1,1687.1519
2026-02-25,ARI incidence,2026-03-01,2,SK,quantile,0.1,1579.3499
2026-02-25,ARI incidence,2026-03-08,3,SK,quantile,0.1,1498.9662
2026-02-25,ARI incidence,2026-03-15,4,SK,quantile,0.1,1416.8577
2026-02-25,ARI incidence,2026-02-22,1,GB-ENG,quantile,0.1,267.73227
2026-02-25,ARI incidence,2026-03-01,2,GB-ENG,quantile,0.1,253.73486
2026-02-25,ARI incidence,2026-03-08,3,GB-ENG,quantile,0.1,242.95786
2026-02-25,ARI incidence,2026-03-15,4,GB-ENG,quantile,0.1,229.93385
2026-02-25,ARI incidence,2026-02-22,1,GB-NIR,quantile,0.1,175.65619
2026-02-25,ARI incidence,2026-03-01,2,GB-NIR,quantile,0.1,163.03204
2026-02-25,ARI incidence,2026-03-08,3,GB-NIR,quantile,0.1,154.12125
2026-02-25,ARI incidence,2026-03-15,4,GB-NIR,quantile,0.1,142.71976
2026-02-25,ARI incidence,2026-02-22,1,GB-SCT,quantile,0.1,153.21365
2026-02-25,ARI incidence,2026-03-01,2,GB-SCT,quantile,0.1,147.20877
2026-02-25,ARI incidence,2026-03-08,3,GB-SCT,quantile,0.1,139.40721
2026-02-25,ARI incidence,2026-03-15,4,GB-SCT,quantile,0.1,131.94296
2026-02-25,ARI incidence,2026-02-22,1,GB-WLS,quantile,0.1,93.775345
2026-02-25,ARI incidence,2026-03-01,2,GB-WLS,quantile,0.1,85.52829
2026-02-25,ARI incidence,2026-03-08,3,GB-WLS,quantile,0.1,75.88751
2026-02-25,ARI incidence,2026-03-15,4,GB-WLS,quantile,0.1,67.51792
2026-02-25,ARI incidence,2026-02-22,1,BG,quantile,0.15,875.66406
2026-02-25,ARI incidence,2026-03-01,2,BG,quantile,0.15,793.8122
2026-02-25,ARI incidence,2026-03-08,3,BG,quantile,0.15,728.20984
2026-02-25,ARI incidence,2026-03-15,4,BG,quantile,0.15,725.083
2026-02-25,ARI incidence,2026-02-22,1,CY,quantile,0.15,13610.342
2026-02-25,ARI incidence,2026-03-01,2,CY,quantile,0.15,12545.527
2026-02-25,ARI incidence,2026-03-08,3,CY,quantile,0.15,11650.704
2026-02-25,ARI incidence,2026-03-15,4,CY,quantile,0.15,10630.339
2026-02-25,ARI incidence,2026-02-22,1,CZ,quantile,0.15,1008.40686
2026-02-25,ARI incidence,2026-03-01,2,CZ,quantile,0.15,970.016
2026-02-25,ARI incidence,2026-03-08,3,CZ,quantile,0.15,936.0985
2026-02-25,ARI incidence,2026-03-15,4,CZ,quantile,0.15,884.0177
2026-02-25,ARI incidence,2026-02-22,1,DE,quantile,0.15,1575.8267
2026-02-25,ARI incidence,2026-03-01,2,DE,quantile,0.15,1508.7972
2026-02-25,ARI incidence,2026-03-08,3,DE,quantile,0.15,1398.2041
2026-02-25,ARI incidence,2026-03-15,4,DE,quantile,0.15,1294.9786
2026-02-25,ARI incidence,2026-02-22,1,EE,quantile,0.15,254.27914
2026-02-25,ARI incidence,2026-03-01,2,EE,quantile,0.15,234.54591
2026-02-25,ARI incidence,2026-03-08,3,EE,quantile,0.15,216.18689
2026-02-25,ARI incidence,2026-03-15,4,EE,quantile,0.15,202.15753
2026-02-25,ARI incidence,2026-02-22,1,ES,quantile,0.15,402.51776
2026-02-25,ARI incidence,2026-03-01,2,ES,quantile,0.15,381.49548
2026-02-25,ARI incidence,2026-03-08,3,ES,quantile,0.15,363.84167
2026-02-25,ARI incidence,2026-03-15,4,ES,quantile,0.15,350.7165
2026-02-25,ARI incidence,2026-02-22,1,FI,quantile,0.15,2509.2146
2026-02-25,ARI incidence,2026-03-01,2,FI,quantile,0.15,2406.4233
2026-02-25,ARI incidence,2026-03-08,3,FI,quantile,0.15,2310.788
2026-02-25,ARI incidence,2026-03-15,4,FI,quantile,0.15,2257.913
2026-02-25,ARI incidence,2026-02-22,1,FR,quantile,0.15,203.31631
2026-02-25,ARI incidence,2026-03-01,2,FR,quantile,0.15,151.23
2026-02-25,ARI incidence,2026-03-08,3,FR,quantile,0.15,131.14365
2026-02-25,ARI incidence,2026-03-15,4,FR,quantile,0.15,121.449585
2026-02-25,ARI incidence,2026-02-22,1,HU,quantile,0.15,2690.4521
2026-02-25,ARI incidence,2026-03-01,2,HU,quantile,0.15,2569.757
2026-02-25,ARI incidence,2026-03-08,3,HU,quantile,0.15,2353.7292
2026-02-25,ARI incidence,2026-03-15,4,HU,quantile,0.15,1958.5985
2026-02-25,ARI incidence,2026-02-22,1,IE,quantile,0.15,60.490017
2026-02-25,ARI incidence,2026-03-01,2,IE,quantile,0.15,57.121883
2026-02-25,ARI incidence,2026-03-08,3,IE,quantile,0.15,53.072926
2026-02-25,ARI incidence,2026-03-15,4,IE,quantile,0.15,50.60014
2026-02-25,ARI incidence,2026-02-22,1,IS,quantile,0.15,69.895
2026-02-25,ARI incidence,2026-03-01,2,IS,quantile,0.15,67.55406
2026-02-25,ARI incidence,2026-03-08,3,IS,quantile,0.15,65.62788
2026-02-25,ARI incidence,2026-03-15,4,IS,quantile,0.15,63.658928
2026-02-25,ARI incidence,2026-02-22,1,IT,quantile,0.15,747.6588
2026-02-25,ARI incidence,2026-03-01,2,IT,quantile,0.15,690.14417
2026-02-25,ARI incidence,2026-03-08,3,IT,quantile,0.15,649.32965
2026-02-25,ARI incidence,2026-03-15,4,IT,quantile,0.15,622.1857
2026-02-25,ARI incidence,2026-02-22,1,LT,quantile,0.15,972.19635
2026-02-25,ARI incidence,2026-03-01,2,LT,quantile,0.15,945.1102
2026-02-25,ARI incidence,2026-03-08,3,LT,quantile,0.15,918.3418
2026-02-25,ARI incidence,2026-03-15,4,LT,quantile,0.15,881.2983
2026-02-25,ARI incidence,2026-02-22,1,LU,quantile,0.15,12629.623
2026-02-25,ARI incidence,2026-03-01,2,LU,quantile,0.15,12030.901
2026-02-25,ARI incidence,2026-03-08,3,LU,quantile,0.15,11605.325
2026-02-25,ARI incidence,2026-03-15,4,LU,quantile,0.15,11312.316
2026-02-25,ARI incidence,2026-02-22,1,LV,quantile,0.15,1467.0651
2026-02-25,ARI incidence,2026-03-01,2,LV,quantile,0.15,1448.9076
2026-02-25,ARI incidence,2026-03-08,3,LV,quantile,0.15,1361.9163
2026-02-25,ARI incidence,2026-03-15,4,LV,quantile,0.15,1199.3351
2026-02-25,ARI incidence,2026-02-22,1,NL,quantile,0.15,115.10812
2026-02-25,ARI incidence,2026-03-01,2,NL,quantile,0.15,107.97454
2026-02-25,ARI incidence,2026-03-08,3,NL,quantile,0.15,102.206116
2026-02-25,ARI incidence,2026-03-15,4,NL,quantile,0.15,94.12061
2026-02-25,ARI incidence,2026-02-22,1,PT,quantile,0.15,7.1177673
2026-02-25,ARI incidence,2026-03-01,2,PT,quantile,0.15,2.0069103
2026-02-25,ARI incidence,2026-03-08,3,PT,quantile,0.15,0.0
2026-02-25,ARI incidence,2026-03-15,4,PT,quantile,0.15,0.0
2026-02-25,ARI incidence,2026-02-22,1,RO,quantile,0.15,719.3935
2026-02-25,ARI incidence,2026-03-01,2,RO,quantile,0.15,670.7229
2026-02-25,ARI incidence,2026-03-08,3,RO,quantile,0.15,667.87366
2026-02-25,ARI incidence,2026-03-15,4,RO,quantile,0.15,707.9807
2026-02-25,ARI incidence,2026-02-22,1,SI,quantile,0.15,1429.434
2026-02-25,ARI incidence,2026-03-01,2,SI,quantile,0.15,1340.9574
2026-02-25,ARI incidence,2026-03-08,3,SI,quantile,0.15,1250.1464
2026-02-25,ARI incidence,2026-03-15,4,SI,quantile,0.15,1215.0471
2026-02-25,ARI incidence,2026-02-22,1,SK,quantile,0.15,1714.9867
2026-02-25,ARI incidence,2026-03-01,2,SK,quantile,0.15,1616.8585
2026-02-25,ARI incidence,2026-03-08,3,SK,quantile,0.15,1542.4224
2026-02-25,ARI incidence,2026-03-15,4,SK,quantile,0.15,1465.2919
2026-02-25,ARI incidence,2026-02-22,1,GB-ENG,quantile,0.15,274.48447
2026-02-25,ARI incidence,2026-03-01,2,GB-ENG,quantile,0.15,262.06427
2026-02-25,ARI incidence,2026-03-08,3,GB-ENG,quantile,0.15,251.33224
2026-02-25,ARI incidence,2026-03-15,4,GB-ENG,quantile,0.15,238.85953
2026-02-25,ARI incidence,2026-02-22,1,GB-NIR,quantile,0.15,179.93149
2026-02-25,ARI incidence,2026-03-01,2,GB-NIR,quantile,0.15,169.0854
2026-02-25,ARI incidence,2026-03-08,3,GB-NIR,quantile,0.15,161.59842
2026-02-25,ARI incidence,2026-03-15,4,GB-NIR,quantile,0.15,151.28212
2026-02-25,ARI incidence,2026-02-22,1,GB-SCT,quantile,0.15,159.4241
2026-02-25,ARI incidence,2026-03-01,2,GB-SCT,quantile,0.15,154.98412
2026-02-25,ARI incidence,2026-03-08,3,GB-SCT,quantile,0.15,148.57181
2026-02-25,ARI incidence,2026-03-15,4,GB-SCT,quantile,0.15,141.15688
2026-02-25,ARI incidence,2026-02-22,1,GB-WLS,quantile,0.15,105.35048
2026-02-25,ARI incidence,2026-03-01,2,GB-WLS,quantile,0.15,98.00437
2026-02-25,ARI incidence,2026-03-08,3,GB-WLS,quantile,0.15,90.036514
2026-02-25,ARI incidence,2026-03-15,4,GB-WLS,quantile,0.15,82.085976
2026-02-25,ARI incidence,2026-02-22,1,BG,quantile,0.2,891.8828
2026-02-25,ARI incidence,2026-03-01,2,BG,quantile,0.2,814.99
2026-02-25,ARI incidence,2026-03-08,3,BG,quantile,0.2,752.1534
2026-02-25,ARI incidence,2026-03-15,4,BG,quantile,0.2,751.2354
2026-02-25,ARI incidence,2026-02-22,1,CY,quantile,0.2,14284.302
2026-02-25,ARI incidence,2026-03-01,2,CY,quantile,0.2,13278.09
2026-02-25,ARI incidence,2026-03-08,3,CY,quantile,0.2,12357.839
2026-02-25,ARI incidence,2026-03-15,4,CY,quantile,0.2,11368.828
2026-02-25,ARI incidence,2026-02-22,1,CZ,quantile,0.2,1022.67285
2026-02-25,ARI incidence,2026-03-01,2,CZ,quantile,0.2,989.242
2026-02-25,ARI incidence,2026-03-08,3,CZ,quantile,0.2,959.7496
2026-02-25,ARI incidence,2026-03-15,4,CZ,quantile,0.2,912.2589
2026-02-25,ARI incidence,2026-02-22,1,DE,quantile,0.2,1605.8011
2026-02-25,ARI incidence,2026-03-01,2,DE,quantile,0.2,1548.7013
2026-02-25,ARI incidence,2026-03-08,3,DE,quantile,0.2,1447.8181
2026-02-25,ARI incidence,2026-03-15,4,DE,quantile,0.2,1347.5471
2026-02-25,ARI incidence,2026-02-22,1,EE,quantile,0.2,261.31326
2026-02-25,ARI incidence,2026-03-01,2,EE,quantile,0.2,244.68126
2026-02-25,ARI incidence,2026-03-08,3,EE,quantile,0.2,228.00775
2026-02-25,ARI incidence,2026-03-15,4,EE,quantile,0.2,215.49226
2026-02-25,ARI incidence,2026-02-22,1,ES,quantile,0.2,411.81555
2026-02-25,ARI incidence,2026-03-01,2,ES,quantile,0.2,392.44995
2026-02-25,ARI incidence,2026-03-08,3,ES,quantile,0.2,376.67706
2026-02-25,ARI incidence,2026-03-15,4,ES,quantile,0.2,365.20538
2026-02-25,ARI incidence,2026-02-22,1,FI,quantile,0.2,2563.7698
2026-02-25,ARI incidence,2026-03-01,2,FI,quantile,0.2,2475.963
2026-02-25,ARI incidence,2026-03-08,3,FI,quantile,0.2,2384.3655
2026-02-25,ARI incidence,2026-03-15,4,FI,quantile,0.2,2336.702
2026-02-25,ARI incidence,2026-02-22,1,FR,quantile,0.2,209.52496
2026-02-25,ARI incidence,2026-03-01,2,FR,quantile,0.2,158.19658
2026-02-25,ARI incidence,2026-03-08,3,FR,quantile,0.2,138.2664
2026-02-25,ARI incidence,2026-03-15,4,FR,quantile,0.2,128.54602
2026-02-25,ARI incidence,2026-02-22,1,HU,quantile,0.2,2725.4617
2026-02-25,ARI incidence,2026-03-01,2,HU,quantile,0.2,2614.3303
2026-02-25,ARI incidence,2026-03-08,3,HU,quantile,0.2,2403.6267
2026-02-25,ARI incidence,2026-03-15,4,HU,quantile,0.2,2016.4288
2026-02-25,ARI incidence,2026-02-22,1,IE,quantile,0.2,62.136417
2026-02-25,ARI incidence,2026-03-01,2,IE,quantile,0.2,59.31174
2026-02-25,ARI incidence,2026-03-08,3,IE,quantile,0.2,55.55145
2026-02-25,ARI incidence,2026-03-15,4,IE,quantile,0.2,53.13736
2026-02-25,ARI incidence,2026-02-22,1,IS,quantile,0.2,72.02305
2026-02-25,ARI incidence,2026-03-01,2,IS,quantile,0.2,70.489876
2026-02-25,ARI incidence,2026-03-08,3,IS,quantile,0.2,68.89256
2026-02-25,ARI incidence,2026-03-15,4,IS,quantile,0.2,67.28972
2026-02-25,ARI incidence,2026-02-22,1,IT,quantile,0.2,764.4457
2026-02-25,ARI incidence,2026-03-01,2,IT,quantile,0.2,714.38605
2026-02-25,ARI incidence,2026-03-08,3,IT,quantile,0.2,676.21277
2026-02-25,ARI incidence,2026-03-15,4,IT,quantile,0.2,651.69073
2026-02-25,ARI incidence,2026-02-22,1,LT,quantile,0.2,997.91125
2026-02-25,ARI incidence,2026-03-01,2,LT,quantile,0.2,979.01874
2026-02-25,ARI incidence,2026-03-08,3,LT,quantile,0.2,958.6735
2026-02-25,ARI incidence,2026-03-15,4,LT,quantile,0.2,925.107
2026-02-25,ARI incidence,2026-02-22,1,LU,quantile,0.2,13083.078
2026-02-25,ARI incidence,2026-03-01,2,LU,quantile,0.2,12555.752
2026-02-25,ARI incidence,2026-03-08,3,LU,quantile,0.2,12147.93
2026-02-25,ARI incidence,2026-03-15,4,LU,quantile,0.2,11894.014
2026-02-25,ARI incidence,2026-02-22,1,LV,quantile,0.2,1504.188
2026-02-25,ARI incidence,2026-03-01,2,LV,quantile,0.2,1494.4485
2026-02-25,ARI incidence,2026-03-08,3,LV,quantile,0.2,1414.4325
2026-02-25,ARI incidence,2026-03-15,4,LV,quantile,0.2,1258.4696
2026-02-25,ARI incidence,2026-02-22,1,NL,quantile,0.2,128.93701
2026-02-25,ARI incidence,2026-03-01,2,NL,quantile,0.2,123.07248
2026-02-25,ARI incidence,2026-03-08,3,NL,quantile,0.2,116.75281
2026-02-25,ARI incidence,2026-03-15,4,NL,quantile,0.2,109.60882
2026-02-25,ARI incidence,2026-02-22,1,PT,quantile,0.2,12.711662
2026-02-25,ARI incidence,2026-03-01,2,PT,quantile,0.2,7.696911
2026-02-25,ARI incidence,2026-03-08,3,PT,quantile,0.2,2.8737106
2026-02-25,ARI incidence,2026-03-15,4,PT,quantile,0.2,2.7368965
2026-02-25,ARI incidence,2026-02-22,1,RO,quantile,0.2,739.2719
2026-02-25,ARI incidence,2026-03-01,2,RO,quantile,0.2,693.9812
2026-02-25,ARI incidence,2026-03-08,3,RO,quantile,0.2,693.9938
2026-02-25,ARI incidence,2026-03-15,4,RO,quantile,0.2,736.5735
2026-02-25,ARI incidence,2026-02-22,1,SI,quantile,0.2,1461.1943
2026-02-25,ARI incidence,2026-03-01,2,SI,quantile,0.2,1388.3763
2026-02-25,ARI incidence,2026-03-08,3,SI,quantile,0.2,1302.6304
2026-02-25,ARI incidence,2026-03-15,4,SI,quantile,0.2,1272.0309
2026-02-25,ARI incidence,2026-02-22,1,SK,quantile,0.2,1737.5476
2026-02-25,ARI incidence,2026-03-01,2,SK,quantile,0.2,1646.3728
2026-02-25,ARI incidence,2026-03-08,3,SK,quantile,0.2,1575.0015
2026-02-25,ARI incidence,2026-03-15,4,SK,quantile,0.2,1503.1089
2026-02-25,ARI incidence,2026-02-22,1,GB-ENG,quantile,0.2,279.58817
2026-02-25,ARI incidence,2026-03-01,2,GB-ENG,quantile,0.2,268.36465
2026-02-25,ARI incidence,2026-03-08,3,GB-ENG,quantile,0.2,257.75546
2026-02-25,ARI incidence,2026-03-15,4,GB-ENG,quantile,0.2,245.7576
2026-02-25,ARI incidence,2026-02-22,1,GB-NIR,quantile,0.2,183.2414
2026-02-25,ARI incidence,2026-03-01,2,GB-NIR,quantile,0.2,173.81384
2026-02-25,ARI incidence,2026-03-08,3,GB-NIR,quantile,0.2,167.21974
2026-02-25,ARI incidence,2026-03-15,4,GB-NIR,quantile,0.2,157.85236
2026-02-25,ARI incidence,2026-02-22,1,GB-SCT,quantile,0.2,164.19899
2026-02-25,ARI incidence,2026-03-01,2,GB-SCT,quantile,0.2,160.95552
2026-02-25,ARI incidence,2026-03-08,3,GB-SCT,quantile,0.2,155.44716
2026-02-25,ARI incidence,2026-03-15,4,GB-SCT,quantile,0.2,148.25487
2026-02-25,ARI incidence,2026-02-22,1,GB-WLS,quantile,0.2,114.01737
2026-02-25,ARI incidence,2026-03-01,2,GB-WLS,quantile,0.2,107.4788
2026-02-25,ARI incidence,2026-03-08,3,GB-WLS,quantile,0.2,100.599335
2026-02-25,ARI incidence,2026-03-15,4,GB-WLS,quantile,0.2,93.38378
2026-02-25,ARI incidence,2026-02-22,1,BG,quantile,0.25,906.6475
2026-02-25,ARI incidence,2026-03-01,2,BG,quantile,0.25,832.588
2026-02-25,ARI incidence,2026-03-08,3,BG,quantile,0.25,772.2599
2026-02-25,ARI incidence,2026-03-15,4,BG,quantile,0.25,772.9452
2026-02-25,ARI incidence,2026-02-22,1,CY,quantile,0.25,14855.825
2026-02-25,ARI incidence,2026-03-01,2,CY,quantile,0.25,13897.41
2026-02-25,ARI incidence,2026-03-08,3,CY,quantile,0.25,12975.931
2026-02-25,ARI incidence,2026-03-15,4,CY,quantile,0.25,11993.462
2026-02-25,ARI incidence,2026-02-22,1,CZ,quantile,0.25,1035.1909
2026-02-25,ARI incidence,2026-03-01,2,CZ,quantile,0.25,1005.35547
2026-02-25,ARI incidence,2026-03-08,3,CZ,quantile,0.25,979.75085
2026-02-25,ARI incidence,2026-03-15,4,CZ,quantile,0.25,935.13635
2026-02-25,ARI incidence,2026-02-22,1,DE,quantile,0.25,1633.6388
2026-02-25,ARI incidence,2026-03-01,2,DE,quantile,0.25,1583.2012
2026-02-25,ARI incidence,2026-03-08,3,DE,quantile,0.25,1490.2278
2026-02-25,ARI incidence,2026-03-15,4,DE,quantile,0.25,1391.8357
2026-02-25,ARI incidence,2026-02-22,1,EE,quantile,0.25,267.01627
2026-02-25,ARI incidence,2026-03-01,2,EE,quantile,0.25,252.7373
2026-02-25,ARI incidence,2026-03-08,3,EE,quantile,0.25,237.68785
2026-02-25,ARI incidence,2026-03-15,4,EE,quantile,0.25,226.22179
2026-02-25,ARI incidence,2026-02-22,1,ES,quantile,0.25,419.32727
2026-02-25,ARI incidence,2026-03-01,2,ES,quantile,0.25,401.21814
2026-02-25,ARI incidence,2026-03-08,3,ES,quantile,0.25,387.41473
2026-02-25,ARI incidence,2026-03-15,4,ES,quantile,0.25,377.15186
2026-02-25,ARI incidence,2026-02-22,1,FI,quantile,0.25,2610.6538
2026-02-25,ARI incidence,2026-03-01,2,FI,quantile,0.25,2534.0376
2026-02-25,ARI incidence,2026-03-08,3,FI,quantile,0.25,2447.5342
2026-02-25,ARI incidence,2026-03-15,4,FI,quantile,0.25,2402.6628
2026-02-25,ARI incidence,2026-02-22,1,FR,quantile,0.25,214.71567
